DUA,0.4979674796747967,jsoup-1_8_3-2 - FaultyLine 122,KULCZYNSKI2,348,345,31995,"00 min, 31 sec"
LINE,0.49893842887473455,jsoup-1_8_3-2 - FaultyLine 122,DRT,732,731,14103,"00 min, 14 sec"
DUA,0.5113146551724138,jsoup-1_8_3-2 - FaultyLine 122,DRT,348,345,31995,"00 min, 31 sec"
DUA,0.4479166666666667,jsoup-1_8_3-2 - FaultyLine 122,OP,348,345,31995,"00 min, 31 sec"
DUA,0.4979674796747967,jsoup-1_8_3-2 - FaultyLine 122,MCCON,348,345,31995,"00 min, 31 sec"
LINE,0.2,jsoup-1_8_3-2 - FaultyLine 122,JACCARD,39,38,14103,"00 min, 14 sec"
DUA,0.6666666666666666,jsoup-1_8_3-2 - FaultyLine 122,JACCARD,10,7,31995,"00 min, 31 sec"
DUA,0.9956803455723543,jsoup-1_8_3-2 - FaultyLine 122,TARANTULA,10,7,31995,"00 min, 31 sec"
LINE,0.789716350163756,jsoup-1_8_3-2 - FaultyLine 122,MINUS,264,263,14103,"00 min, 14 sec"
LINE,0.6099410278011794,jsoup-1_8_3-2 - FaultyLine 122,OP,732,731,14103,"00 min, 14 sec"
LINE,0.35960591133004915,jsoup-1_8_3-2 - FaultyLine 122,WONG3,1865,1864,14103,"00 min, 14 sec"
LINE,0.40740740740740744,jsoup-1_8_3-2 - FaultyLine 122,KULCZYNSKI2,732,731,14103,"00 min, 14 sec"
LINE,0.40740740740740744,jsoup-1_8_3-2 - FaultyLine 122,MCCON,732,731,14103,"00 min, 14 sec"
LINE,0.3333333333333334,jsoup-1_8_3-2 - FaultyLine 122,OCHIAI,39,38,14103,"00 min, 14 sec"
DUA,2.0323219113162295E-4,jsoup-1_8_3-2 - FaultyLine 122,ZOLTAR,348,345,31995,"00 min, 31 sec"
DUA,0.7536945812807881,jsoup-1_8_3-2 - FaultyLine 122,WONG3,11,8,31995,"00 min, 31 sec"
DUA,0.7071067811865476,jsoup-1_8_3-2 - FaultyLine 122,OCHIAI,10,7,31995,"00 min, 31 sec"
DUA,0.8553255285072319,jsoup-1_8_3-2 - FaultyLine 122,MINUS,126,123,31995,"00 min, 31 sec"
LINE,0.9664570230607966,jsoup-1_8_3-2 - FaultyLine 122,TARANTULA,39,38,14103,"00 min, 14 sec"
LINE,2.4996875390576178E-5,jsoup-1_8_3-2 - FaultyLine 122,ZOLTAR,732,731,14103,"00 min, 14 sec"
